respondentid,choice1.,choice2.,choice3.,choice4.,choice5.,choice6.,choice7.,choice8,countyresident,countyland,scenicconcern,scenicmoderate,scenicmajor,nutrientconcern,nutrientmoderate,nutrientmajor,habitatconcern,habitatmoderate,habitatmajor,sedimentconcern,sedimentmoderate,sedimentmajor,recreationconcern,recreationmoderate,recreationmajor,valknowconservation,valundueblame,valwaterimportant,vallandregulate,valwaterproblem,valpaymentimportant,valtogether,valstaff,valsteward,valinfluence,pollutionobs,familiar25,otherswetland,otherscovercrop,othersnm,pastcrp,pastfcp,pastmci,pastoneseason,pastlongterm,pastgcdt,pastgcsv,nowcrp,noweqip,nowfcsv,nowcsp,practicegd,practicemintill,practicerb,practicerp,obssediment,obsnutrients,obsodor,obstrash,obslackfish,obsunsafeswim,obscolor,obsunsafedrink,opwetlandfamiliar,opwetlandcostr,opwetlandcontrol,opwetlandequipment,opwetlandcostm,opwetlandhabitat,opwetlandsoil,opcovercropfamiliar,opcovercroprp,opcovercroptimep,opcovercroptimeh,opcovercroprs,opcovercropis,opcovercropln,opnmfamiliar,opnmrs,opnmrl,opnmis,opnmrf,opnmcost,opwetlandopen,opwetlandrestored,opcovercropopen,opcovercropplant,opnmopen,acfish,acswim,acexplore,ackayak,achunt,achike,acbike,acpicnic,achorseride,acgooffroading,sptlandowners,sptfarmmanager,sptrenters,sptgovstaff,sptmrbboard,infonrcs,infofsa,infoces,infomedial,infospecialists,infosfdealer,infomdealer,infoneighborfriends,infoscdc,infovai,infoprivateconsultants,infonpo,infomedian,preferfielddemo,preferinternet,prefercountymeeting,prefertelevision,prefermagazines,preferradio,preferprinted,prefervisual,preferonfarmconsul,prefertradeshows,gender,age,education,income,incomefromfarming,landarea,majorityland,primaryrotation,work2017,COM,GCON,SMET,ETHIC,NCOM,ADV,AgResp,WATER,AgVal,LoSte,LoResp,NM_DIS,WLD_DIS,CC_DIS,OPEN,FAMIL,WLD_ADV,CC_ADV,NM_ADV
6947718708,V,C,V,C,V,V,C,C,Martin,Martin,3,5,4,3,4,4,4,3,4,3,4,3,2,4,4,4,4,4,2,4,3,4,4,4,4,NA,3,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,3,3,4,3,4,4,3,2,4,4,4,4,3,4,2,2,4,4,2,3,3,3,3,1,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,Female,50-70,Graduate degree,"$100,000 - $249,999",50%-75%,,"Yes, and I am in charge of a day to day farm operation.","Corn/Corn/Bean(Minimum-till corn, No-till bean)",Full-time farm work on land owned by me or rented from others,NA,NA,NA,NA,NA,NA,-0.161784909,-0.001208277,0.030951385,0.055547439,0.072538069,-0.687005197,-0.27319675,0.323455082,0.46810172,-0.122451461,0.280282429,0.073264303,0.231983038
6947716268,V,V,V,V,V,V,V,V,Douglas,Douglas,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Male,Over 70,High school diploma,None,50%-75%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time farm work on land owned by me or rented from others,-1.759155616,-0.30045758,-1.81280898,-1.712124075,-0.351825742,-0.018326735,-0.160239391,-0.480412692,-2.668344283,-2.385317078,-0.112240155,-1.254522406,-2.214181189,-1.013816869,0.468046238,-0.372958358,-2.046197833,-1.747017983,-1.360886716
6947714118,V,V,V,V,V,V,V,V,Chippewa,Chippewa,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,2,5,5,5,3,1,5,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,4,1,1,1,1,5,5,4,2,1,1,5,5,5,3,2,1,5,5,1,3,2,3,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,Male,50-70,Some college but no 4-year degree,"$25,000 - $99,999",75%-100%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Other (please specify),Full-time farm work on land owned by me or rented from others,2.116041597,0.025233397,2.055430031,2.040777642,0.613135035,0.032061065,0.293323752,0.314711801,1.047007876,0.513124075,0.072863641,-1.214759042,-2.393742973,-1.17949037,0.435562958,0.137905038,1.615627707,1.025146818,1.066641953
6947711441,C,C,C,C,C,V,C,C,Redwood,Redwood,2,3,2,2,2,2,2,1,2,1,2,1,1,2,2,3,5,4,3,2,2,4,4,5,3,2,3,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,5,3,3,3,3,2,4,4,4,4,3,3,2,3,5,3,4,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Male,50-70,High school diploma,"$500,000 to $999,999",75%-100%,"500 to 1,000 acres","Yes, and I am in charge of a day to day farm operation.","Corn/Corn/Bean(Minimum-till corn, No-till bean)",Full-time farm work on land owned by me or rented from others,-1.092984334,-0.300970148,-1.199438669,-0.658068014,-0.236905779,-0.011833333,-0.210257299,-0.148321828,-0.066320888,0.104396097,-0.112051919,1.157218707,0.241731249,0.602838863,0.766407122,-0.104029501,-0.491780752,-0.377633647,-0.332105633
6947708338,C,C,C,C,C,V,C,V,Lac Qui Parle,Lac Qui Parle,3,4,3,3,4,4,4,4,3,4,4,3,2,3,2,4,4,4,4,4,4,4,2,5,3,1,2,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,5,2,3,2,3,3,4,5,4,4,4,4,3,2,2,4,2,3,2,3,3,3,3,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Male,Over 70,High school diploma,"$250,000 - $499,999",75%-100%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Continuous Corn (any tillage system),Full-time farm work on land owned by me or rented from others,0.375122878,-0.204363081,0.718721394,0.469695222,0.16070308,-0.002321223,-0.116627938,0.016196938,-0.479788671,0.178858802,0.072741603,-0.458203132,0.331051503,0.658082211,0.552960931,-0.008007557,-0.630806718,-0.145527218,0.047616253
6947706873,V,V,V,V,V,V,V,V,Lyon,Lyon,2,3,2,2,2,1,2,2,2,3,3,3,1,1,1,4,3,5,3,3,4,2,3,4,2,1,2,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,3,4,3,4,4,4,3,2,3,4,4,4,4,3,4,2,2,4,4,2,1,1,1,2,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,Male,50-70,High school diploma,"$250,000 - $499,999",50%-75%,"1,000 acres or more","Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Part-time farm work on land owned by me or rented from others,-1.014889288,-0.26267685,-0.524531485,-0.598203857,0.3812877,0.035516104,-0.124438284,-0.091586514,-0.999624137,-0.049106766,0.072704638,-0.633378276,0.369115682,0.420721114,-0.536866303,0.335694485,0.021443936,0.059495743,0.194913307
6947704679,C,C,C,C,C,V,C,C,Douglas,Grant,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,5,5,5,3,3,3,3,3,5,3,2,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,5,4,3,4,3,3,2,3,5,5,3,3,2,1,3,3,3,3,3,2,1,3,3,3,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,Male,50-70,High school diploma,"$1 -$24,999",75%-100%,I do not own any land,"Yes, and I am in charge of a day to day farm operation.","Corn/Corn/Bean(Minimum-till corn, No-till bean)",Full-time farm work on land owned by me or rented from others,-1.04721933,-0.301236499,-0.906946868,-0.847258162,-0.160756348,-0.001536666,-0.139501713,-0.098483913,-0.561595579,0.601574047,0.07275855,0.428614756,0.686706334,0.999688561,0.502431275,0.011160671,-0.57549888,-0.704178387,-0.490935089
6947701473,C,V,V,V,V,C,V,V,Swift,Swift,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,3,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,4,4,3,3,4,4,2,2,3,2,5,4,3,1,3,3,3,3,3,2,2,2,3,2,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,50-70,"B.A., B.S., or equivalent","$1 -$24,999",1%-25%,100 to 500 acres,"Yes, and someone else is in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time off-farm work,0.213605257,-0.212387351,0.13355688,0.350395986,0.27097787,0.025991479,-0.180596867,0.067570166,0.040989651,-0.155663847,-0.112072408,0.339655719,-0.049631745,-0.418583279,0.120297981,-0.090928103,0.45637619,0.344185536,0.093359032
6947697525,V,V,V,V,V,V,V,V,Redwood,Redwood,4,4,3,5,5,5,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,2,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Male,50-70,High school diploma,"$25,000 - $99,999",50%-75%,100 to 500 acres,"Yes, and someone else is in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Retired,0.76145809,0.160857098,0.878163161,0.749600572,-0.160503519,-0.022351785,0.250435157,-0.070359888,-0.786764638,-0.807899742,0.072762652,0.345765121,-0.323063939,0.028194078,0.639133286,-0.041627519,-0.428823021,-0.538087811,-0.373150683
6947696123,C,V,C,C,C,C,C,C,Chippewa,Chippewa,2,4,4,3,3,3,3,3,3,3,3,1,3,3,3,3,4,4,4,3,3,4,4,4,3,3,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,4,4,3,4,4,3,2,2,2,4,4,3,3,2,2,4,4,2,2,3,1,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,Male,50-70,High school diploma,"$100,000 - $249,999",50%-75%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time farm work on land owned by me or rented from others,0.178952565,-0.276628125,-0.162866175,0.399229354,0.035582239,0.014640788,-0.184309835,-0.004905114,-0.02482544,-0.374622952,-0.11227141,-0.617232274,-0.200401635,-0.640695751,0.221472493,-0.14017073,0.290382474,0.265436176,0.32112161
6947392965,V,V,C,C,V,V,V,C,Waseca,Waseca,2,4,2,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,3,4,4,3,3,3,2,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,3,4,3,3,4,1,2,3,3,4,4,4,1,3,3,3,3,3,3,3,1,3,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,Male,50-70,Some college but no 4-year degree,"$1 -$24,999",75%-100%,"500 to 1,000 acres","Yes, and I am in charge of a day to day farm operation.",Corn/Corn/Bean (All conventional till),Part-time off-farm work,0.150897857,-0.276010682,0.084596241,-0.096897911,-0.260027929,-0.015514033,-0.177111409,0.063449899,0.012371596,-0.403586092,-0.112091939,0.352207135,-0.227436286,-0.134674378,0.448444075,-0.236447052,0.143645388,0.101609381,-0.016832064
6947391733,C,C,C,C,C,V,V,C,McLeod,McLeod,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,4,5,4,1,3,2,4,4,4,4,3,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,4,4,3,4,4,3,3,4,4,4,4,2,2,3,3,3,3,3,2,3,1,3,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,Male,50-70,"B.A., B.S., or equivalent","$25,000 - $99,999",75%-100%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time farm work on land owned by me or rented from others,-0.838831343,-0.301413859,-1.149567464,-0.805680618,-0.233700778,-0.013901883,-0.127403615,-0.129294019,-0.045567636,0.078650338,0.072718189,0.324911268,-0.05011271,0.393426471,-0.261803216,-0.20118926,0.263896206,-0.013418511,-0.137738919
6947391108,,,,,,,,,Pope,Pope,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,50%-75%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Part-time farm work on land owned by me or rented from others,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6947389851,C,C,C,V,C,C,C,C,Jackson,Jackson,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,2,4,4,4,4,2,4,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,4,1,4,4,4,3,4,4,4,3,3,3,3,3,4,4,3,2,3,2,3,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,Male,50-70,High school diploma,"$500,000 to $999,999",75%-100%,I do not own any land,"Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time farm work on land owned by me or rented from others,0.183474552,-0.275225494,-0.020047551,-0.515120542,-0.214680863,-0.012228123,0.259140587,0.100996971,0.115244516,-0.025094437,0.072821438,0.18831416,-1.653801802,0.372596872,-0.056502991,-0.079420265,0.51939071,-0.200948753,0.019911667
6947387994,C,V,C,V,C,V,V,V,Blue Earth,Blue Earth,2,2,2,2,2,1,1,2,2,2,1,1,1,2,1,4,5,4,3,4,4,5,5,5,3,2,3,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,3,4,3,3,2,4,1,3,3,4,4,NA,3,2,3,3,3,3,3,2,3,3,3,3,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,Male,50-70,Some college but no 4-year degree,"$500,000 to $999,999",50%-75%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time farm work on land owned by me or rented from others,-1.188501076,-0.268540116,-1.297096275,-0.884725253,-0.19481422,-0.014671451,0.00864653,0.063149855,0.77152965,0.427847461,0.072623434,NA,NA,NA,NA,NA,NA,NA,NA
6947387071,V,C,V,V,V,V,V,C,Yellow Medicine,Yellow Medicine,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,4,3,3,4,4,4,4,3,3,3,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,4,4,4,3,3,3,1,3,4,4,4,3,2,2,3,3,2,2,3,3,3,3,3,3,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,Male,50-70,Some college but no 4-year degree,"$100,000 - $249,999",50%-75%,"500 to 1,000 acres","Yes, and someone else is in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time off-farm work,-0.770344855,-0.299678262,-0.879836565,-0.799195975,-0.001696788,0.020294317,0.25267366,-0.001330933,0.030841754,-0.253686229,0.07279903,0.401330908,0.226613003,0.527079224,0.826704712,-0.233491706,-0.667482283,-0.572441085,-0.624953469
6947385647,V,V,V,V,V,V,V,V,Traverse,Traverse,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,4,4,5,4,4,5,3,3,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,3,3,2,4,2,4,4,2,2,2,4,4,4,4,5,2,3,3,4,3,1,2,1,3,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,Male,50-70,"B.A., B.S., or equivalent","$1,000,000 and over",75%-100%,"1,000 acres or more","Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time farm work on land owned by me or rented from others,0.2664492,-0.298680775,0.115752741,0.817269421,0.286333617,0.033749802,-0.114806609,0.078040207,0.202583262,0.625175585,0.072768422,-0.173773515,-0.710191297,0.049783781,-0.566923655,0.264006646,0.507450393,0.135183171,0.054758127
6947384017,V,C,V,C,V,V,V,V,Dakota,Dakota,2,4,3,3,3,3,2,2,2,2,3,3,3,4,2,4,5,5,4,3,4,4,4,4,4,1,2,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,3,2,2,2,2,5,5,3,3,3,3,4,4,4,3,2,2,4,4,2,3,2,3,3,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Male,50-70,Some college but no 4-year degree,"$25,000 - $99,999",1%-25%,100 to 500 acres,"Yes, and someone else is in charge of a day to day farm operation.","Corn/Corn/Bean(Minimum-till corn, No-till bean)",Full-time off-farm work,-0.262594611,-0.265412741,-0.145042199,0.05964779,0.323333876,0.02875609,-0.163915401,0.029951817,0.120908177,0.159121896,0.072551039,-0.652053741,-1.38209026,-0.072986574,0.402804187,0.089924883,1.259929052,0.23621698,0.377907125
6947382976,C,C,C,C,V,C,C,C,Renville,Renville,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,4,3,3,3,1,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,Male,Over 70,High school diploma,,1%-25%,100 to 500 acres,"Yes, and someone else is in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Retired,-0.802611738,-0.302877984,-0.87805012,-0.987213015,-0.223821004,-0.003612234,-0.162520563,-0.107467593,-0.843309991,-0.827438428,0.072486196,0.340169146,-0.04038535,0.061720571,0.908885637,-0.324942444,-0.55580134,-0.528487201,-0.371370388
6947381248,V,V,V,V,V,V,V,V,Kandiyohi,Kandiyohi,3,4,3,3,4,3,2,2,1,2,1,1,2,3,2,4,5,5,2,4,4,4,4,4,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,5,5,5,5,1,5,4,2,2,2,4,3,4,2,4,3,4,4,4,2,3,1,3,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,Male,50-70,High school diploma,"$1 -$24,999",25%-50%,1 to 100 acres,"Yes, and someone else is in charge of a day to day farm operation.","Corn/Corn/Bean(Minimum-till corn, No-till bean)",Full-time off-farm work,-0.717262819,-0.276744047,-0.658856415,0.127605647,-0.196935102,-0.017221707,0.025171003,0.017634534,0.135785151,0.224353902,0.072589206,0.64112326,1.433540576,-0.520555514,-0.223789473,-0.029075869,-0.278064654,0.036632946,0.090417521
6947380629,,,,,,,,,Redwood,Redwood,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,Over 70,Some college but no 4-year degree,,75%-100%,100 to 500 acres,"Yes, and someone else is in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Retired,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6947379840,V,C,V,C,V,C,C,C,Meeker,Meeker,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,NA,NA,NA,5,5,5,5,5,5,5,3,1,1,NA,NA,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,2,3,2,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,Over 70,,,,100 to 500 acres,,Corn/Bean (All Conventional till),Part-time farm work on land owned by me or rented from others,2.001088972,-0.315054675,1.967552556,0.994642537,-0.247696715,-0.022976786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6947378928,V,V,V,V,V,V,V,V,Hennepin,Douglas,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,4,3,4,4,3,3,2,3,4,4,3,1,3,3,3,3,3,2,2,3,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1%-25%,100 to 500 acres,"No, majority of my land is not currently used for crop production.",Conservation Reserve Program (CRP),Retired,0.181438565,-0.189049343,0.08549108,0.142208679,-0.184340913,-0.005102588,0.106283626,0.133075662,0.086659188,-0.421395384,0.072745849,0.322245836,-0.246619961,-0.143954831,0.114648015,-0.109336519,0.443582821,0.114945738,-0.022737214
6947364981,V,V,V,V,V,V,V,V,Pipestone,Pipestone,2,2,2,3,3,2,2,3,2,3,3,2,3,2,2,4,5,4,2,3,2,2,4,4,2,3,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,3,4,3,3,2,2,3,2,2,2,4,4,4,1,2,2,4,4,4,3,3,3,2,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,Male,Over 70,High school diploma,"$25,000 - $99,999",75%-100%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Corn/Bean(All No-till),Full-time farm work on land owned by me or rented from others,-0.43067561,-0.187378006,-0.23725727,-0.654430535,-0.202119315,-0.0159114,-0.221234333,-0.198742663,-0.894261826,-0.093462361,-0.11208277,-0.484166195,-0.087028635,-0.596459692,0.755457875,-0.291615617,-0.982920779,0.174484333,0.263251616
6947364123,V,V,V,C,C,V,C,C,Renville,Renville,3,4,3,3,2,2,3,3,2,2,3,1,3,3,3,NA,NA,NA,3,4,4,4,3,4,2,3,3,NA,NA,NA,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Male,50-70,"B.A., B.S., or equivalent","$250,000 - $499,999",50%-75%,100 to 500 acres,"Yes, and someone else is in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Retired,-0.053134749,-0.302910992,-0.587123397,0.259623667,-0.159152358,-0.002891053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6947363268,V,V,V,V,V,V,V,V,Brown,Brown,1,2,2,3,3,3,2,1,1,3,2,1,2,2,2,4,5,4,4,2,3,4,1,4,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3,3,4,4,3,2,3,3,3,4,4,3,3,1,3,2,4,2,2,3,2,3,2,3,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Male,50-70,"B.A., B.S., or equivalent","$250,000 - $499,999",25%-50%,1 to 100 acres,"Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Part-time off-farm work,-1.081720166,-0.216548115,-0.499946149,-0.997207115,-0.229438054,-0.022220879,0.21973578,-0.176009962,-0.873877945,-0.130567113,0.072815786,0.418612523,0.068313511,0.509037035,0.282204662,0.102612407,-0.968194779,-0.827754325,-0.789783828
6947362650,,,,,,,,,Lyon,Lyon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1 to 100 acres,"Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time farm work on land owned by me or rented from others,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
