Water body name,Water body description,Water body type,Year added to List,Basin,AUID,Use Class,County,Affected designated use,Pollutant or stressor
Bevens Creek,Headwaters (Washington Lk 72-0017-00) to 154th St,Stream,2002,Minnesota River,07020012-843,"2Bg, 3C",Sibley,Aquatic Recreation,Fecal coliform
Bevens Creek,154th St to -93.8615 44.7265,Stream,2002,Minnesota River,07020012-844,"2Bg, 3C",Carver,Aquatic Recreation,Fecal coliform
Bevens Creek,-93.8615 44.7265 to -93.8455 44.7327,Stream,2018,Minnesota River,07020012-845,"2Bg, 3C",Carver,Aquatic Life,Fish bioassessments
Bevens Creek,-93.8455 44.7327 to Unnamed cr,Stream,2002,Minnesota River,07020012-846,"2Bg, 3C",Carver,Aquatic Life,Turbidity
Bevens Creek,Unnamed cr to -93.7156 44.7438,Stream,2002,Minnesota River,07020012-847,"2Bg, 3C",Carver,Aquatic Life,Turbidity
Bevens Creek,Unnamed cr to -93.7156 44.7438,Stream,2002,Minnesota River,07020012-847,"2Bg, 3C",Carver,Aquatic Recreation,Fecal coliform
Bevens Creek,-93.7156 44.7438 to Silver Cr,Stream,2018,Minnesota River,07020012-848,"2Bg, 3C",Carver,Aquatic Life,Benthic macroinvertebrates bioassessments
Bevens Creek,-93.7156 44.7438 to Silver Cr,Stream,2018,Minnesota River,07020012-848,"2Bg, 3C",Carver,Aquatic Life,Fish bioassessments
Bevens Creek,-93.7156 44.7438 to Silver Cr,Stream,2016,Minnesota River,07020012-848,"2Bg, 3C",Carver,Aquatic Life,Nutrients
Bevens Creek,-93.7156 44.7438 to Silver Cr,Stream,2002,Minnesota River,07020012-848,"2Bg, 3C",Carver,Aquatic Life,Turbidity
Bevens Creek,-93.7156 44.7438 to Silver Cr,Stream,2002,Minnesota River,07020012-848,"2Bg, 3C",Carver,Aquatic Recreation,Fecal coliform
Big Possum Creek,Unnamed cr to Minnesota R,Stream,2018,Minnesota River,07020012-749,"2Bg, 3C",Scott,Aquatic Recreation,Escherichia coli (E.coli)
Big Stone,Lake or Reservoir,Lake,2006,Minnesota River,06-0152-00,"2B, 3C",Big Stone,Aquatic Consumption,Mercury in fish tissue
Big Stone,Lake or Reservoir,Lake,2018,Minnesota River,06-0152-00,"2B, 3C",Big Stone,Aquatic Recreation,Nutrients
Big Twin,Lake or Reservoir,Lake,2002,Minnesota River,46-0133-00,"2B, 3C",Martin,Aquatic Consumption,Mercury in fish tissue
Big Twin,Lake or Reservoir,Lake,2020,Minnesota River,46-0133-00,"2B, 3C",Martin,Aquatic Life,Fish bioassessments
Big Twin,Lake or Reservoir,Lake,2010,Minnesota River,46-0133-00,"2B, 3C",Martin,Aquatic Recreation,Nutrients
Bingham,Lake or Reservoir,Lake,2016,Minnesota River,17-0007-00,"2B, 3C",Cottonwood,Aquatic Life,Fish bioassessments
Bingham,Lake or Reservoir,Lake,2010,Minnesota River,17-0007-00,"2B, 3C",Cottonwood,Aquatic Recreation,Nutrients
Birch Coulee Creek,JD 12 to Minnesota R,Stream,2016,Minnesota River,07020007-587,"2Bg, 3C",Renville,Aquatic Life,Benthic macroinvertebrates bioassessments
Birch Coulee Creek,JD 12 to Minnesota R,Stream,2016,Minnesota River,07020007-587,"2Bg, 3C",Renville,Aquatic Life,Fish bioassessments
Birch Coulee Creek,JD 12 to Minnesota R,Stream,2016,Minnesota River,07020007-587,"2Bg, 3C",Renville,Aquatic Recreation,Escherichia coli (E.coli)
Birch Coulee Creek,Unnamed ditch to JD 12,Stream,2016,Minnesota River,07020007-588,"2Bg, 3C",Renville,Aquatic Life,Benthic macroinvertebrates bioassessments
Birch Coulee Creek,Unnamed ditch to JD 12,Stream,2016,Minnesota River,07020007-588,"2Bg, 3C",Renville,Aquatic Life,Fish bioassessments
Blackhawk,Lake or Reservoir,Lake,2006,Minnesota River,19-0059-00,"2B, 3C",Dakota,Aquatic Consumption,Mercury in fish tissue
Block,Lake or Reservoir,Lake,2012,Minnesota River,56-0079-00,"2B, 3C",Otter Tail,Aquatic Recreation,Nutrients
Blue Earth River,Le Sueur R to Minnesota R,Stream,2002,Minnesota River,07020009-501,"2Bg, 3C",Blue Earth,Aquatic Consumption,Mercury in fish tissue
Blue Earth River,Le Sueur R to Minnesota R,Stream,2002,Minnesota River,07020009-501,"2Bg, 3C",Blue Earth,Aquatic Consumption,Mercury in water column
Blue Earth River,Le Sueur R to Minnesota R,Stream,2020,Minnesota River,07020009-501,"2Bg, 3C",Blue Earth,Aquatic Life,Fish bioassessments
Blue Earth River,Le Sueur R to Minnesota R,Stream,2002,Minnesota River,07020009-501,"2Bg, 3C",Blue Earth,Aquatic Life,Turbidity
Blue Earth River,Le Sueur R to Minnesota R,Stream,1994,Minnesota River,07020009-501,"2Bg, 3C",Blue Earth,Aquatic Recreation,Fecal coliform
Blue Earth River,W Br Blue Earth R to Coon Cr,Stream,1998,Minnesota River,07020009-504,"2Bg, 3C",Faribault,Aquatic Consumption,Mercury in fish tissue
Blue Earth River,W Br Blue Earth R to Coon Cr,Stream,2004,Minnesota River,07020009-504,"2Bg, 3C",Faribault,Aquatic Life,Fish bioassessments
Blue Earth River,W Br Blue Earth R to Coon Cr,Stream,2002,Minnesota River,07020009-504,"2Bg, 3C",Faribault,Aquatic Life,Turbidity
Blue Earth River,W Br Blue Earth R to Coon Cr,Stream,1994,Minnesota River,07020009-504,"2Bg, 3C",Faribault,Aquatic Recreation,Fecal coliform
Blue Earth River,Willow Cr to Watonwan R,Stream,1998,Minnesota River,07020009-507,"2Bg, 3C",Blue Earth,Aquatic Consumption,Mercury in fish tissue
Blue Earth River,Willow Cr to Watonwan R,Stream,2020,Minnesota River,07020009-507,"2Bg, 3C",Blue Earth,Aquatic Life,Fish bioassessments
Blue Earth River,Willow Cr to Watonwan R,Stream,2008,Minnesota River,07020009-507,"2Bg, 3C",Blue Earth,Aquatic Life,Turbidity
Blue Earth River,E Br Blue Earth R to South Cr,Stream,1998,Minnesota River,07020009-508,"2Bg, 3C",Faribault,Aquatic Consumption,Mercury in fish tissue
Blue Earth River,E Br Blue Earth R to South Cr,Stream,2002,Minnesota River,07020009-508,"2Bg, 3C",Faribault,Aquatic Life,Fish bioassessments
Blue Earth River,E Br Blue Earth R to South Cr,Stream,2002,Minnesota River,07020009-508,"2Bg, 3C",Faribault,Aquatic Life,Turbidity
Blue Earth River,E Br Blue Earth R to South Cr,Stream,2020,Minnesota River,07020009-508,"2Bg, 3C",Faribault,Aquatic Recreation,Escherichia coli (E.coli)
Blue Earth River,Rapidan Dam to Le Sueur R,Stream,2002,Minnesota River,07020009-509,"2Bg, 3C",Blue Earth,Aquatic Consumption,Mercury in fish tissue
Blue Earth River,Rapidan Dam to Le Sueur R,Stream,2002,Minnesota River,07020009-509,"2Bg, 3C",Blue Earth,Aquatic Consumption,Mercury in water column
Blue Earth River,Rapidan Dam to Le Sueur R,Stream,2020,Minnesota River,07020009-509,"2Bg, 3C",Blue Earth,Aquatic Life,Fish bioassessments
Blue Earth River,Rapidan Dam to Le Sueur R,Stream,2016,Minnesota River,07020009-509,"2Bg, 3C",Blue Earth,Aquatic Life,Nutrients
Blue Earth River,Rapidan Dam to Le Sueur R,Stream,2004,Minnesota River,07020009-509,"2Bg, 3C",Blue Earth,Aquatic Life,Turbidity
Blue Earth River,Rapidan Dam to Le Sueur R,Stream,2008,Minnesota River,07020009-509,"2Bg, 3C",Blue Earth,Aquatic Recreation,Fecal coliform
Blue Earth River,Watonwan R to Rapidan Dam,Stream,1998,Minnesota River,07020009-510,"2Bg, 3C",Blue Earth,Aquatic Consumption,Mercury in fish tissue
Blue Earth River,Center Cr to Elm Cr,Stream,1998,Minnesota River,07020009-514,"2Bg, 3C",Faribault,Aquatic Consumption,Mercury in fish tissue
Blue Earth River,Center Cr to Elm Cr,Stream,2020,Minnesota River,07020009-514,"2Bg, 3C",Faribault,Aquatic Life,Fish bioassessments
Blue Earth River,Center Cr to Elm Cr,Stream,2010,Minnesota River,07020009-514,"2Bg, 3C",Faribault,Aquatic Life,Turbidity
Blue Earth River,Center Cr to Elm Cr,Stream,2020,Minnesota River,07020009-514,"2Bg, 3C",Faribault,Aquatic Recreation,Escherichia coli (E.coli)
Blue Earth River,Elm Cr to Willow Cr,Stream,1998,Minnesota River,07020009-515,"2Bg, 3C",Blue Earth,Aquatic Consumption,Mercury in fish tissue
Blue Earth River,Elm Cr to Willow Cr,Stream,2002,Minnesota River,07020009-515,"2Bg, 3C",Blue Earth,Aquatic Life,Fish bioassessments
Blue Earth River,Elm Cr to Willow Cr,Stream,2002,Minnesota River,07020009-515,"2Bg, 3C",Blue Earth,Aquatic Life,Turbidity
Blue Earth River,South Cr to Center Cr,Stream,1998,Minnesota River,07020009-516,"2Bg, 3C",Faribault,Aquatic Consumption,Mercury in fish tissue
Blue Earth River,South Cr to Center Cr,Stream,2004,Minnesota River,07020009-516,"2Bg, 3C",Faribault,Aquatic Life,Fish bioassessments
Blue Earth River,Coon Cr to Badger Cr ,Stream,2004,Minnesota River,07020009-518,"2Bg, 3C",Faribault,Aquatic Consumption,Mercury in fish tissue
Blue Earth River,Coon Cr to Badger Cr ,Stream,2020,Minnesota River,07020009-518,"2Bg, 3C",Faribault,Aquatic Life,Fish bioassessments
Blue Earth River,Coon Cr to Badger Cr ,Stream,2008,Minnesota River,07020009-518,"2Bg, 3C",Faribault,Aquatic Life,Turbidity
Blue Earth River,Badger Cr to E Br Blue Earth R,Stream,1998,Minnesota River,07020009-565,"2Bg, 3C",Faribault,Aquatic Consumption,Mercury in fish tissue
Blue Earth River,Badger Cr to E Br Blue Earth R,Stream,2020,Minnesota River,07020009-565,"2Bg, 3C",Faribault,Aquatic Life,Fish bioassessments
Blue Earth River,Badger Cr to E Br Blue Earth R,Stream,2008,Minnesota River,07020009-565,"2Bg, 3C",Faribault,Aquatic Life,Turbidity
"Blue Earth River, East Branch",Brush Cr to Blue Earth R,Stream,2004,Minnesota River,07020009-553,"2Bg, 3C",Faribault,Aquatic Life,Fish bioassessments
"Blue Earth River, East Branch",Brush Cr to Blue Earth R,Stream,2008,Minnesota River,07020009-553,"2Bg, 3C",Faribault,Aquatic Life,Turbidity
"Blue Earth River, East Branch",Brush Cr to Blue Earth R,Stream,2020,Minnesota River,07020009-553,"2Bg, 3C",Faribault,Aquatic Recreation,Escherichia coli (E.coli)
"Blue Earth River, East Branch",Headwaters to -93.663 43.624,Stream,2008,Minnesota River,07020009-649,"2Bg, 3C",Freeborn,Aquatic Life,Turbidity
"Blue Earth River, East Branch",-93.663 43.624 to -93.73 43.654,Stream,2008,Minnesota River,07020009-650,"2Bg, 3C",Faribault,Aquatic Life,Turbidity
"Blue Earth River, East Branch","-93.73 43.654 to T102 R25W S14, south line",Stream,2008,Minnesota River,07020009-651,"2Bg, 3C",Faribault,Aquatic Life,Turbidity
"Blue Earth River, East Branch","T102 R25W S23, north line to Unnamed ditch",Stream,2020,Minnesota River,07020009-652,"2Bg, 3C",Faribault,Aquatic Life,Benthic macroinvertebrates bioassessments
"Blue Earth River, East Branch","T102 R25W S23, north line to Unnamed ditch",Stream,2008,Minnesota River,07020009-652,"2Bg, 3C",Faribault,Aquatic Life,Turbidity
"Blue Earth River, East Branch","T102 R25W S23, north line to Unnamed ditch",Stream,2020,Minnesota River,07020009-652,"2Bg, 3C",Faribault,Aquatic Recreation,Escherichia coli (E.coli)
"Blue Earth River, East Branch",Unnamed ditch to Brush Cr,Stream,2008,Minnesota River,07020009-653,"2Bg, 3C",Faribault,Aquatic Life,Turbidity
"Blue Earth River, Middle Branch",MN/IA border to  -94.104 43.514,Stream,2020,Minnesota River,07020009-645,"2Bg, 3C",Faribault,Aquatic Recreation,Escherichia coli (E.coli)
"Blue Earth River, Middle Branch",-94.104 43.514 to W Br Blue Earth R,Stream,2020,Minnesota River,07020009-646,"2Bg, 3C",Faribault,Aquatic Life,Fish bioassessments
"Blue Earth River, Middle Branch",-94.104 43.514 to W Br Blue Earth R,Stream,2020,Minnesota River,07020009-646,"2Bg, 3C",Faribault,Aquatic Recreation,Escherichia coli (E.coli)
"Blue Earth River, West Branch",MN/IA border to 15th St,Stream,2020,Minnesota River,07020009-643,"2Bg, 3C",Faribault,Aquatic Life,Fish bioassessments
"Blue Earth River, West Branch",MN/IA border to 15th St,Stream,2020,Minnesota River,07020009-643,"2Bg, 3C",Faribault,Aquatic Recreation,Escherichia coli (E.coli)
"Blue Earth River, West Branch",15th St to Blue Earth R,Stream,2020,Minnesota River,07020009-644,"2Bg, 3C",Faribault,Aquatic Life,Fish bioassessments
Bluff Creek,Headwaters to Rice Lk,Stream,2004,Minnesota River,07020012-710,"2Bg, 3C",Carver,Aquatic Life,Fish bioassessments
Bluff Creek,Headwaters to Rice Lk,Stream,2002,Minnesota River,07020012-710,"2Bg, 3C",Carver,Aquatic Life,Turbidity
Boiling Spring Creek,"T114 R37W S20, west line to Minnesota R",Stream,2014,Minnesota River,07020004-555,"2Bg, 3C",Redwood,Aquatic Recreation,Escherichia coli (E.coli)
Boise,Lake or Reservoir,Lake,2020,Minnesota River,08-0096-00,"2B, 3C",Brown,Aquatic Recreation,Nutrients
Boot Creek,"Unnamed cr to T105 R22W S6, north line",Stream,2012,Minnesota River,07020011-516,7,Waseca,Limited Resource Value,Escherichia coli (E.coli)
Brush Creek,Headwaters to Unnamed cr,Stream,2004,Minnesota River,07020009-654,"2Bg, 3C",Faribault,Aquatic Life,Fish bioassessments
Brush Creek,Unnamed cr to E Br Blue Earth R,Stream,2020,Minnesota River,07020009-655,"2Bg, 3C",Faribault,Aquatic Recreation,Escherichia coli (E.coli)
Bryant,Lake or Reservoir,Lake,2002,Minnesota River,27-0067-00,"2B, 3C",Hennepin,Aquatic Consumption,Mercury in fish tissue
Bryant,Lake or Reservoir,Lake,2018,Minnesota River,27-0067-00,"2B, 3C",Hennepin,Aquatic Life,Fish bioassessments
Budd,Lake or Reservoir,Lake,1998,Minnesota River,46-0030-00,"1C, 2Bd, 3C",Martin,Aquatic Consumption,PCBs in fish tissue
Budd,Lake or Reservoir,Lake,2020,Minnesota River,46-0030-00,"1C, 2Bd, 3C",Martin,Aquatic Life,Fish bioassessments
Budd,Lake or Reservoir,Lake,2006,Minnesota River,46-0030-00,"1C, 2Bd, 3C",Martin,Aquatic Recreation,Nutrients
Buffalo Creek,276th St /Co Rd 65 to High Island Cr,Stream,2018,Minnesota River,07020012-832,"2Bg, 3C",Sibley,Aquatic Life,Benthic macroinvertebrates bioassessments
Buffalo Creek,276th St /Co Rd 65 to High Island Cr,Stream,2004,Minnesota River,07020012-832,"2Bg, 3C",Sibley,Aquatic Life,Fish bioassessments
Buffalo Creek,276th St /Co Rd 65 to High Island Cr,Stream,2008,Minnesota River,07020012-832,"2Bg, 3C",Sibley,Aquatic Life,Turbidity
Buffalo Creek,276th St /Co Rd 65 to High Island Cr,Stream,2006,Minnesota River,07020012-832,"2Bg, 3C",Sibley,Aquatic Recreation,Fecal coliform
Bull Run Creek,20th St to Little Cobb R,Stream,2020,Minnesota River,07020011-647,"2Bg, 3C",Waseca,Aquatic Life,Fish bioassessments
Burandt,Lake or Reservoir,Lake,2004,Minnesota River,10-0084-00,"2B, 3C",Carver,Aquatic Recreation,Nutrients
Bush,Lake or Reservoir,Lake,1998,Minnesota River,27-0047-00,"2B, 3C",Hennepin,Aquatic Consumption,Mercury in fish tissue
Butterfield,Lake or Reservoir,Lake,2016,Minnesota River,83-0056-00,"2B, 3C",Watonwan,Aquatic Recreation,Nutrients
Butterfield Creek,Headwaters to St James Cr,Stream,2016,Minnesota River,07020010-516,"2Bg, 3C",Watonwan,Aquatic Life,Benthic macroinvertebrates bioassessments
Butterfield Creek,Headwaters to St James Cr,Stream,2016,Minnesota River,07020010-516,"2Bg, 3C",Watonwan,Aquatic Life,Fish bioassessments
Butterfield Creek,Headwaters to St James Cr,Stream,2008,Minnesota River,07020010-516,"2Bg, 3C",Watonwan,Aquatic Life,Turbidity
Butterfield Creek,Headwaters to St James Cr,Stream,2016,Minnesota River,07020010-516,"2Bg, 3C",Watonwan,Aquatic Recreation,Escherichia coli (E.coli)
Camp,Lake or Reservoir,Lake,2012,Minnesota River,76-0072-00,"2B, 3C",Swift,Aquatic Consumption,Mercury in fish tissue
Canby Creek,"T114 R46W S21, south line to Del Clark Lk",Stream,2018,Minnesota River,07020003-557,"1B, 2Ag, 3B",Yellow Medicine,Aquatic Life,Benthic macroinvertebrates bioassessments
Canby Creek,"T114 R46W S21, south line to Del Clark Lk",Stream,2018,Minnesota River,07020003-557,"1B, 2Ag, 3B",Yellow Medicine,Aquatic Life,Fish bioassessments
Canby Creek,CSAH 3 to Lazarus Cr,Stream,2018,Minnesota River,07020003-586,"2Bg, 3C",Yellow Medicine,Aquatic Life,Fish bioassessments
Carlson,Lake or Reservoir,Lake,2014,Minnesota River,19-0066-00,"2B, 3C",Dakota,Aquatic Recreation,Nutrients
Carver Creek,MN Hwy 284 to Minnesota R,Stream,2018,Minnesota River,07020012-806,"2Bg, 3C",Carver,Aquatic Life,Benthic macroinvertebrates bioassessments
Carver Creek,MN Hwy 284 to Minnesota R,Stream,2018,Minnesota River,07020012-806,"2Bg, 3C",Carver,Aquatic Life,Fish bioassessments
Carver Creek,MN Hwy 284 to Minnesota R,Stream,2016,Minnesota River,07020012-806,"2Bg, 3C",Carver,Aquatic Life,Nutrients
Carver Creek,MN Hwy 284 to Minnesota R,Stream,2002,Minnesota River,07020012-806,"2Bg, 3C",Carver,Aquatic Life,Turbidity
Carver Creek,MN Hwy 284 to Minnesota R,Stream,2002,Minnesota River,07020012-806,"2Bg, 3C",Carver,Aquatic Recreation,Fecal coliform
Cedar,Lake or Reservoir,Lake,2020,Minnesota River,46-0121-00,"2B, 3C",Martin,Aquatic Life,Fish bioassessments
Cedar,Lake or Reservoir,Lake,2020,Minnesota River,46-0121-00,"2B, 3C",Martin,Aquatic Recreation,Nutrients
Cedar,Lake or Reservoir,Lake,1998,Minnesota River,70-0091-00,"2B, 3C",Scott,Aquatic Consumption,Mercury in fish tissue
Cedar,Lake or Reservoir,Lake,2002,Minnesota River,70-0091-00,"2B, 3C",Scott,Aquatic Recreation,Nutrients
Cedar Creek (Cedar Run Creek),Cedar Lk to Elm Cr,Stream,2020,Minnesota River,07020009-521,"2Bg, 3C",Martin,Aquatic Life,Benthic macroinvertebrates bioassessments
Cedar Creek (Cedar Run Creek),Cedar Lk to Elm Cr,Stream,2006,Minnesota River,07020009-521,"2Bg, 3C",Martin,Aquatic Life,Turbidity
Cedar Creek (Cedar Run Creek),Cedar Lk to Elm Cr,Stream,2006,Minnesota River,07020009-521,"2Bg, 3C",Martin,Aquatic Recreation,Fecal coliform
Cedar Creek (Cedar Run Creek),"T104 R33W S6, west line to 60th Ave",Stream,1994,Minnesota River,07020009-656,"2Bg, 3C",Martin,Aquatic Life,Dissolved oxygen
Cedar Creek (Cedar Run Creek),"T104 R33W S6, west line to 60th Ave",Stream,2006,Minnesota River,07020009-656,"2Bg, 3C",Martin,Aquatic Recreation,Fecal coliform
Cedar Creek (Cedar Run Creek),60th Ave to Cedar Lk,Stream,1994,Minnesota River,07020009-657,"2Bg, 3C",Martin,Aquatic Life,Dissolved oxygen
Cedar Creek (Cedar Run Creek),60th Ave to Cedar Lk,Stream,2006,Minnesota River,07020009-657,"2Bg, 3C",Martin,Aquatic Recreation,Fecal coliform
Center Creek,Lily Cr to Blue Earth R,Stream,1996,Minnesota River,07020009-503,"2Bg, 3C",Martin,Aquatic Life,"Ammonia, un-ionized"
Center Creek,Lily Cr to Blue Earth R,Stream,2020,Minnesota River,07020009-503,"2Bg, 3C",Martin,Aquatic Life,Benthic macroinvertebrates bioassessments
Center Creek,Lily Cr to Blue Earth R,Stream,2002,Minnesota River,07020009-503,"2Bg, 3C",Martin,Aquatic Life,Fish bioassessments
Center Creek,Lily Cr to Blue Earth R,Stream,2002,Minnesota River,07020009-503,"2Bg, 3C",Martin,Aquatic Life,Turbidity
Center Creek,Lily Cr to Blue Earth R,Stream,1996,Minnesota River,07020009-503,"2Bg, 3C",Martin,Aquatic Recreation,Fecal coliform
Center Creek,George Lk to Lily Cr,Stream,2006,Minnesota River,07020009-526,"2Bg, 3C",Martin,Aquatic Recreation,Fecal coliform
Chaska Creek,US Hwy 212 to Creek Rd,Stream,2018,Minnesota River,07020012-803,"2Bg, 3C",Carver,Aquatic Life,Benthic macroinvertebrates bioassessments
Chaska Creek,US Hwy 212 to Creek Rd,Stream,2018,Minnesota River,07020012-803,"2Bg, 3C",Carver,Aquatic Life,Fish bioassessments
Chaska Creek,Creek Rd to Minnesota R,Stream,2006,Minnesota River,07020012-804,"2Bg, 3C",Carver,Aquatic Recreation,Fecal coliform
Cherry Creek,"Headwaters (Mud Lk 40-0110-00) to T110 R25W S21, north line",Stream,2016,Minnesota River,07020007-541,"2Bm, 3C",Le Sueur,Aquatic Life,Fish bioassessments
Cherry Creek,"T110 R26W S1, south line to Minnesota R",Stream,2016,Minnesota River,07020007-543,"2Bg, 3C",Le Sueur,Aquatic Life,Benthic macroinvertebrates bioassessments
Chetomba Creek,"T116 R37W S7, east line to Unnamed ditch",Stream,2018,Minnesota River,07020004-577,"2Bg, 3C",Renville,Aquatic Life,Chlorpyrifos
Chetomba Creek,"T116 R37W S7, east line to Unnamed ditch",Stream,2004,Minnesota River,07020004-577,"2Bg, 3C",Renville,Aquatic Life,Fish bioassessments
Chippewa,Lake or Reservoir,Lake,1998,Minnesota River,21-0145-00,"2B, 3C",Douglas,Aquatic Consumption,Mercury in fish tissue
Chippewa River,Watson Sag to Minnesota R,Stream,2002,Minnesota River,07020005-501,"2Bg, 3C",Chippewa,Aquatic Consumption,Mercury in fish tissue
Chippewa River,Watson Sag to Minnesota R,Stream,2002,Minnesota River,07020005-501,"2Bg, 3C",Chippewa,Aquatic Life,Turbidity
Chippewa River,Watson Sag to Minnesota R,Stream,1994,Minnesota River,07020005-501,"2Bg, 3C",Chippewa,Aquatic Recreation,Fecal coliform
Chippewa River,Dry Weather Cr to Watson Sag,Stream,2002,Minnesota River,07020005-502,"2Bg, 3C",Chippewa,Aquatic Consumption,Mercury in fish tissue
Chippewa River,Dry Weather Cr to Watson Sag,Stream,2012,Minnesota River,07020005-502,"2Bg, 3C",Chippewa,Aquatic Life,Benthic macroinvertebrates bioassessments
Chippewa River,Dry Weather Cr to Watson Sag,Stream,2012,Minnesota River,07020005-502,"2Bg, 3C",Chippewa,Aquatic Life,Fish bioassessments
Chippewa River,Stowe Lk to Little Chippewa R,Stream,2002,Minnesota River,07020005-503,"2Bg, 3C",Grant,Aquatic Consumption,Mercury in fish tissue
Chippewa River,Stowe Lk to Little Chippewa R,Stream,2012,Minnesota River,07020005-503,"2Bg, 3C",Grant,Aquatic Life,Benthic macroinvertebrates bioassessments
