respondentid,"choice1 ","choice2 ","choice3 ","choice4 ","choice5 ","choice6 ","choice7 ",choice8,countyresident,countyland,scenicconcern,scenicmoderate,scenicmajor,nutrientconcern,nutrientmoderate,nutrientmajor,habitatconcern,habitatmoderate,habitatmajor,sedimentconcern,sedimentmoderate,sedimentmajor,recreationconcern,recreationmoderate,recreationmajor,valknowconservation,valundueblame,valwaterimportant,vallandregulate,valwaterproblem,valpaymentimportant,valtogether,valstaff,valsteward,valinfluence,pollutionobs,familiar25,otherswetland,otherscovercrop,othersnm,pastcrp,pastfcp,pastmci,pastoneseason,pastlongterm,pastgcdt,pastgcsv,nowcrp,noweqip,nowfcsv,nowcsp,practicegd,practicemintill,practicerb,practicerp,obssediment,obsnutrients,obsodor,obstrash,obslackfish,obsunsafeswim,obscolor,obsunsafedrink,opwetlandfamiliar,opwetlandcostr,opwetlandcontrol,opwetlandequipment,opwetlandcostm,opwetlandhabitat,opwetlandsoil,opcovercropfamiliar,opcovercroprp,opcovercroptimep,opcovercroptimeh,opcovercroprs,opcovercropis,opcovercropln,opnmfamiliar,opnmrs,opnmrl,opnmis,opnmrf,opnmcost,opwetlandopen,opwetlandrestored,opcovercropopen,opcovercropplant,opnmopen,acfish,acswim,acexplore,ackayak,achunt,achike,acbike,acpicnic,achorseride,acgooffroading,sptlandowners,sptfarmmanager,sptrenters,sptgovstaff,sptmrbboard,infonrcs,infofsa,infoces,infomedial,infospecialists,infosfdealer,infomdealer,infoneighborfriends,infoscdc,infovai,infoprivateconsultants,infonpo,infomedian,preferfielddemo,preferinternet,prefercountymeeting,prefertelevision,prefermagazines,preferradio,preferprinted,prefervisual,preferonfarmconsul,prefertradeshows,gender,age,education,income,incomefromfarming,landarea,majorityland,primaryrotation,work2017
6947763940,V,V,V,V,V,V,V,V,Yellow Medicine,Yellow Medicine,4,4,4,5,4,4,5,4,4,5,4,3,4,5,4,3,4,5,3,4,3,5,5,5,5,3,3,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,4,2,3,2,2,4,5,2,2,3,3,4,4,3,3,2,3,4,4,3,1,1,3,3,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,Male,50-70,"B.A., B.S., or equivalent","$500,000 to $999,999",75%-100%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time farm work on land owned by me or rented from others
6947763117,,,,,,,,,Sibley,Sibley,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,4,4,3,3,4,4,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,3,3,3,3,4,4,4,2,3,3,4,4,2,3,3,3,3,3,3,3,1,3,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Male,Over 70,,,,,"Yes, and someone else is in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Retired
6947762340,C,C,C,C,C,C,C,C,Sibley,Sibley,2,4,3,3,3,3,3,3,3,3,3,3,4,3,3,4,5,4,3,3,4,4,4,4,3,3,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,5,5,5,4,1,2,3,4,4,2,3,3,2,4,3,3,3,4,2,3,2,3,2,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Male,50-70,High school diploma,"$100,000 - $249,999",50%-75%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Part-time off-farm work
6947730214,C,C,C,C,V,C,C,C,Martin,Martin,3,4,4,3,3,3,2,4,4,4,4,3,3,3,3,4,4,5,4,4,3,3,4,4,3,2,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,3,3,3,3,3,4,4,3,4,4,3,4,4,3,3,2,2,4,2,4,3,1,3,2,3,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,Male,50-70,High school diploma,"$100,000 - $249,999",75%-100%,1 to 100 acres,"Yes, and I am in charge of a day to day farm operation.",Corn/Corn/Bean (All conventional till),Full-time farm work on land owned by me or rented from others
6947728905,C,C,C,C,C,C,C,V,Pope,Pope,3,3,3,4,3,4,2,3,2,4,3,3,3,3,3,4,3,4,2,4,3,4,4,4,3,3,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,3,3,4,4,3,3,3,2,4,4,4,3,3,1,3,3,3,4,3,2,3,2,3,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,Male,50-70,Graduate degree,"$100,000 - $249,999",75%-100%,"500 to 1,000 acres","Yes, and I am in charge of a day to day farm operation.","Corn/Corn/Bean(Minimum-till corn, No-till bean)",Full-time farm work on land owned by me or rented from others
6947727383,C,C,C,C,C,V,C,C,Brown,Brown,3,3,3,2,3,2,2,2,3,3,3,2,2,2,2,3,3,3,3,3,3,3,3,4,3,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,3,3,4,4,3,3,3,3,4,4,4,4,3,1,3,3,4,4,3,3,3,3,2,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Male,50-70,Graduate degree,"$100,000 - $249,999",50%-75%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time farm work on land owned by me or rented from others
6947725489,V,V,V,V,V,V,V,V,Renville,Renville,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,4,4,4,4,4,4,4,4,3,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,3,3,3,3,3,1,3,4,4,4,3,3,1,4,3,3,3,3,3,2,3,3,3,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Male,50-70,High school diploma,"$250,000 - $499,999",25%-50%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time farm work on land owned by me or rented from others
6947722323,V,V,V,V,V,V,V,V,Lac Qui Parle,Lac Qui Parle,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,4,3,4,4,3,3,4,4,4,3,3,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,4,4,4,3,4,3,2,4,4,4,4,3,1,2,3,4,4,3,3,3,3,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,Male,Over 70,High school diploma,"$25,000 - $99,999",50%-75%,"500 to 1,000 acres","Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time farm work on land owned by me or rented from others
6947720880,C,V,V,C,C,V,V,V,Redwood,Redwood,3,2,2,2,2,2,1,2,2,2,2,1,2,2,1,3,5,4,3,4,4,4,4,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,4,4,4,3,4,2,3,2,2,4,4,2,1,3,3,3,3,3,2,3,2,3,2,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Male,Over 70,"B.A., B.S., or equivalent","$25,000 - $99,999",25%-50%,100 to 500 acres,"Yes, and someone else is in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Retired
6947718708,V,C,V,C,V,V,C,C,Martin,Martin,3,5,4,3,4,4,4,3,4,3,4,3,2,4,4,4,4,4,2,4,3,4,4,4,4,,3,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,3,3,4,3,4,4,3,2,4,4,4,4,3,4,2,2,4,4,2,3,3,3,3,1,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,Female,50-70,Graduate degree,"$100,000 - $249,999",50%-75%,,"Yes, and I am in charge of a day to day farm operation.","Corn/Corn/Bean(Minimum-till corn, No-till bean)",Full-time farm work on land owned by me or rented from others
6947716268,V,V,V,V,V,V,V,V,Douglas,Douglas,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Male,Over 70,High school diploma,None,50%-75%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time farm work on land owned by me or rented from others
6947714118,V,V,V,V,V,V,V,V,Chippewa,Chippewa,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,2,5,5,5,3,1,5,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,4,1,1,1,1,5,5,4,2,1,1,5,5,5,3,2,1,5,5,1,3,2,3,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,Male,50-70,Some college but no 4-year degree,"$25,000 - $99,999",75%-100%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Other (please specify),Full-time farm work on land owned by me or rented from others
6947711441,C,C,C,C,C,V,C,C,Redwood,Redwood,2,3,2,2,2,2,2,1,2,1,2,1,1,2,2,3,5,4,3,2,2,4,4,5,3,2,3,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,5,3,3,3,3,2,4,4,4,4,3,3,2,3,5,3,4,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Male,50-70,High school diploma,"$500,000 to $999,999",75%-100%,"500 to 1,000 acres","Yes, and I am in charge of a day to day farm operation.","Corn/Corn/Bean(Minimum-till corn, No-till bean)",Full-time farm work on land owned by me or rented from others
6947708338,C,C,C,C,C,V,C,V,Lac Qui Parle,Lac Qui Parle,3,4,3,3,4,4,4,4,3,4,4,3,2,3,2,4,4,4,4,4,4,4,2,5,3,1,2,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,5,2,3,2,3,3,4,5,4,4,4,4,3,2,2,4,2,3,2,3,3,3,3,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Male,Over 70,High school diploma,"$250,000 - $499,999",75%-100%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Continuous Corn (any tillage system),Full-time farm work on land owned by me or rented from others
6947706873,V,V,V,V,V,V,V,V,Lyon,Lyon,2,3,2,2,2,1,2,2,2,3,3,3,1,1,1,4,3,5,3,3,4,2,3,4,2,1,2,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,3,4,3,4,4,4,3,2,3,4,4,4,4,3,4,2,2,4,4,2,1,1,1,2,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,Male,50-70,High school diploma,"$250,000 - $499,999",50%-75%,"1,000 acres or more","Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Part-time farm work on land owned by me or rented from others
6947704679,C,C,C,C,C,V,C,C,Douglas,Grant,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,5,5,5,3,3,3,3,3,5,3,2,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,5,4,3,4,3,3,2,3,5,5,3,3,2,1,3,3,3,3,3,2,1,3,3,3,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,Male,50-70,High school diploma,"$1 -$24,999",75%-100%,I do not own any land,"Yes, and I am in charge of a day to day farm operation.","Corn/Corn/Bean(Minimum-till corn, No-till bean)",Full-time farm work on land owned by me or rented from others
6947701473,C,V,V,V,V,C,V,V,Swift,Swift,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,3,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,4,4,3,3,4,4,2,2,3,2,5,4,3,1,3,3,3,3,3,2,2,2,3,2,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,50-70,"B.A., B.S., or equivalent","$1 -$24,999",1%-25%,100 to 500 acres,"Yes, and someone else is in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time off-farm work
6947697525,V,V,V,V,V,V,V,V,Redwood,Redwood,4,4,3,5,5,5,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,2,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Male,50-70,High school diploma,"$25,000 - $99,999",50%-75%,100 to 500 acres,"Yes, and someone else is in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Retired
6947696123,C,V,C,C,C,C,C,C,Chippewa,Chippewa,2,4,4,3,3,3,3,3,3,3,3,1,3,3,3,3,4,4,4,3,3,4,4,4,3,3,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,4,4,3,4,4,3,2,2,2,4,4,3,3,2,2,4,4,2,2,3,1,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,Male,50-70,High school diploma,"$100,000 - $249,999",50%-75%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time farm work on land owned by me or rented from others
6947392965,V,V,C,C,V,V,V,C,Waseca,Waseca,2,4,2,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,3,4,4,3,3,3,2,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,3,4,3,3,4,1,2,3,3,4,4,4,1,3,3,3,3,3,3,3,1,3,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,Male,50-70,Some college but no 4-year degree,"$1 -$24,999",75%-100%,"500 to 1,000 acres","Yes, and I am in charge of a day to day farm operation.",Corn/Corn/Bean (All conventional till),Part-time off-farm work
6947391733,C,C,C,C,C,V,V,C,McLeod,McLeod,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,4,5,4,1,3,2,4,4,4,4,3,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,4,4,3,4,4,3,3,4,4,4,4,2,2,3,3,3,3,3,2,3,1,3,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,Male,50-70,"B.A., B.S., or equivalent","$25,000 - $99,999",75%-100%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time farm work on land owned by me or rented from others
6947391108,,,,,,,,,Pope,Pope,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,50%-75%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Part-time farm work on land owned by me or rented from others
6947389851,C,C,C,V,C,C,C,C,Jackson,Jackson,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,2,4,4,4,4,2,4,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,4,1,4,4,4,3,4,4,4,3,3,3,3,3,4,4,3,2,3,2,3,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,Male,50-70,High school diploma,"$500,000 to $999,999",75%-100%,I do not own any land,"Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time farm work on land owned by me or rented from others
6947387994,C,V,C,V,C,V,V,V,Blue Earth,Blue Earth,2,2,2,2,2,1,1,2,2,2,1,1,1,2,1,4,5,4,3,4,4,5,5,5,3,2,3,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,3,4,3,3,2,4,1,3,3,4,4,,3,2,3,3,3,3,3,2,3,3,3,3,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,Male,50-70,Some college but no 4-year degree,"$500,000 to $999,999",50%-75%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time farm work on land owned by me or rented from others
6947387071,V,C,V,V,V,V,V,C,Yellow Medicine,Yellow Medicine,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,4,3,3,4,4,4,4,3,3,3,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,4,4,4,3,3,3,1,3,4,4,4,3,2,2,3,3,2,2,3,3,3,3,3,3,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,Male,50-70,Some college but no 4-year degree,"$100,000 - $249,999",50%-75%,"500 to 1,000 acres","Yes, and someone else is in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time off-farm work
6947385647,V,V,V,V,V,V,V,V,Traverse,Traverse,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,4,4,5,4,4,5,3,3,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,3,3,2,4,2,4,4,2,2,2,4,4,4,4,5,2,3,3,4,3,1,2,1,3,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,Male,50-70,"B.A., B.S., or equivalent","$1,000,000 and over",75%-100%,"1,000 acres or more","Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time farm work on land owned by me or rented from others
6947384017,V,C,V,C,V,V,V,V,Dakota,Dakota,2,4,3,3,3,3,2,2,2,2,3,3,3,4,2,4,5,5,4,3,4,4,4,4,4,1,2,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,3,2,2,2,2,5,5,3,3,3,3,4,4,4,3,2,2,4,4,2,3,2,3,3,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Male,50-70,Some college but no 4-year degree,"$25,000 - $99,999",1%-25%,100 to 500 acres,"Yes, and someone else is in charge of a day to day farm operation.","Corn/Corn/Bean(Minimum-till corn, No-till bean)",Full-time off-farm work
6947382976,C,C,C,C,V,C,C,C,Renville,Renville,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,4,3,3,3,1,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,Male,Over 70,High school diploma,,1%-25%,100 to 500 acres,"Yes, and someone else is in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Retired
6947381248,V,V,V,V,V,V,V,V,Kandiyohi,Kandiyohi,3,4,3,3,4,3,2,2,1,2,1,1,2,3,2,4,5,5,2,4,4,4,4,4,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,5,5,5,5,1,5,4,2,2,2,4,3,4,2,4,3,4,4,4,2,3,1,3,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,Male,50-70,High school diploma,"$1 -$24,999",25%-50%,1 to 100 acres,"Yes, and someone else is in charge of a day to day farm operation.","Corn/Corn/Bean(Minimum-till corn, No-till bean)",Full-time off-farm work
6947380629,,,,,,,,,Redwood,Redwood,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,Over 70,Some college but no 4-year degree,,75%-100%,100 to 500 acres,"Yes, and someone else is in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Retired
6947379840,V,C,V,C,V,C,C,C,Meeker,Meeker,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,,,,5,5,5,5,5,5,5,3,1,1,,,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,2,3,2,3,5,,,,,,,,,,,,,,3,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,Over 70,,,,100 to 500 acres,,Corn/Bean (All Conventional till),Part-time farm work on land owned by me or rented from others
6947378928,V,V,V,V,V,V,V,V,Hennepin,Douglas,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,4,3,4,4,3,3,2,3,4,4,3,1,3,3,3,3,3,2,2,3,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1%-25%,100 to 500 acres,"No, majority of my land is not currently used for crop production.",Conservation Reserve Program (CRP),Retired
6947364981,V,V,V,V,V,V,V,V,Pipestone,Pipestone,2,2,2,3,3,2,2,3,2,3,3,2,3,2,2,4,5,4,2,3,2,2,4,4,2,3,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,3,4,3,3,2,2,3,2,2,2,4,4,4,1,2,2,4,4,4,3,3,3,2,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,Male,Over 70,High school diploma,"$25,000 - $99,999",75%-100%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.",Corn/Bean(All No-till),Full-time farm work on land owned by me or rented from others
6947364123,V,V,V,C,C,V,C,C,Renville,Renville,3,4,3,3,2,2,3,3,2,2,3,1,3,3,3,,,,3,4,4,4,3,4,2,3,3,,,,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Male,50-70,"B.A., B.S., or equivalent","$250,000 - $499,999",50%-75%,100 to 500 acres,"Yes, and someone else is in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Retired
6947363268,V,V,V,V,V,V,V,V,Brown,Brown,1,2,2,3,3,3,2,1,1,3,2,1,2,2,2,4,5,4,4,2,3,4,1,4,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3,3,4,4,3,2,3,3,3,4,4,3,3,1,3,2,4,2,2,3,2,3,2,3,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Male,50-70,"B.A., B.S., or equivalent","$250,000 - $499,999",25%-50%,1 to 100 acres,"Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Part-time off-farm work
6947362650,,,,,,,,,Lyon,Lyon,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1 to 100 acres,"Yes, and I am in charge of a day to day farm operation.",Corn/Bean (All Conventional till),Full-time farm work on land owned by me or rented from others
6947361706,C,C,C,C,C,C,C,V,Murray,Murray,4,5,4,3,4,4,5,4,4,3,4,3,5,4,4,4,4,5,4,4,4,5,4,4,4,1,3,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,3,3,4,4,2,5,5,3,3,4,3,4,3,3,3,3,3,4,5,3,3,3,3,3,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,Male,50-70,High school diploma,"$100,000 - $249,999",75%-100%,100 to 500 acres,"Yes, and I am in charge of a day to day farm operation.","Corn/Corn/Bean(Minimum-till corn, No-till bean)",Full-time farm work on land owned by me or rented from others
